445, "производство по переработке отходов животноводства"
446, "основе разработки наноструктурированных композиционных вяжущих материалов с полидисперсными минеральными добавками"
447, "построения персонализированных маршрутов"
448, "месторождений подземных вод"
449, "создание конструктора бизнес-процессов talkbank"
450, "внедрение технологий интенсивного анаэробного сбраживания"
451, "разработке нефтяных и газовых месторождений"
452, "теплоизоляционный материал на основе муллитокремнезёмных нановолокон - наноксилен"
453, "построения масштабируемых микросетей постоянного тогка"
454, "социальных сетей по геометкам в режиме реального"
455, "создание логистической b2c2c-платформы для самоорганизации доставки продовольственных товаров от производителя"
456, "автономная система электроснабжения"
457, "личиночного модуля для воспроизводства ценных"
458, "технологий для профилактики заболеваний опорно"
459, "система smartstock для автоматизации обслуживания пункта выдачи товаров с использованием роботов"
460, "взрывных работ за счет использования оригинальной забойки"
461, "использование новой модели в производстве теплоэффективного блока"
462, "строительные смеси"
463, "комплексная технология процедурной анимации поведения трехмерных объектов-персонажей"
464, "товара"
465, "очиститель"
466, "наблюдательных скважин"
467, "dcbutor"
468, "интересных туристических мест"
469, "проекционных экранов"
470, "продукта"
471, "фибробетон"
472, "опреснитель воды путем вымораживания"
473, "целью нахождения"
474, "d печати индивидуальных биодеградируемых протезов костей"
475, "поколения"
476, "сапл"
477, "организация"
478, "тонких плёнок и наноструктур"
479, "dc microgrid"
480, "пробоотборник-лаборатория"
481, "отбора и анализа проб"
482, "лечение костно суставной патологии"
483, "форум pacis"
484, "личной гигиены впитывающие стельки"
485, "операционной ручки-дозатора"
486, "смены фильтров"
487, "двигательного аппарата"
488, "строительстве домов"
489, "клин-фиксатор"
490, "конечного потребителя"
491, "профессиональных и бытовых медиасистем"
492, "сельскохозяйственных и домашних животных"
493, "ecw модульный кристаллизатор"
494, "производства и реализации"
495, "рыб"
496, "универсальный преобразователь электроэнергии"
497, "экономическую деятельность байкальского региона"
498, "автоматизация автопроката для таксопарков и каршерингов"
499, "вакуумный утеплитель для одежды и обуви"
500, "площадь"
501, "применение"
502, "интернет банк"
503, "квант"
504, "эмр"
505, "биоскантехнологии"
506, "приборы и аппаратные комплексы"
507, "информационные технологии"
508, "современные материалы и технологии"
509, "медицина будущего"
510, "разработка и технологическая реализация"
511, "разработка технологии холодного копчения с предварительным вакуумированием сырья"
512, "разработка и производство автоматизированного программно"
513, "создания"
514, "разработка технологии комбинированных радиационных методов обеззараживания инфицированных материалов"
515, "разработка универсального синтетического смазочно"
516, "разработка системы курьерской доставки"
517, "разработка программного комплекса для индексирования исходного кода"
518, "разработка доступного пассивного экзоскелета для промышленности"
519, "разработка мобильного комплекса для мониторинга параметров организма в динамике"
520, "разработка сельскохозяйственного самолета короткого взлета и посадки"
521, "разработка малогабаритного высокопроизводительного компрессора с выходным давлением"
522, "разработка программного обеспечения для оптимизации размещения наземной инфраструктуры"
523, "разработка и исследование методики получения из инновационных материалов присадки"
524, "разработка препарата для интраоперационного определения границ рака легкого"
525, "разработка и запуск технологии быстрой управляемой биоконверсии субстратов с высоким содержанием отходов биомассы для производства органических удобрений высокого качества"
526, "биотехнологии"
527, "разработка высокопроизводительных экономичных автоматизированных линий для производства высокопрочной композитной сетки"
528, "медицинских отходов"
529, "энергетическая установка"
530, "система распознавания изображений"
531, "тест-система для экспресс-диагностики сепсиса"
532, "программного комплекса объективной фиксации полетных параметров беспилотных воздушных судов"
533, "основе уникальных алгоритмов"
534, "система автоматической диагностики заболеваний легких по медицинским снимкам на основе нейронных сетей"
535, "аппаратного комплекса мониторинга природного газа для промышленной безопасности"
536, "аппаратный комплекс"
537, "создание аппаратно"
538, "интерактивная система для обучения студентов-медиков навыкам оказания медицинской помощи"
539, "обслуживающей беспилотные летательные аппараты вертикального взлета и посадки"
540, "высокопроизводительная автоматизированная компактная установка очистки гальванических растворов"
541, "самоходная автономная установка по дроблению пней на гидравлическом приводе"
542, "комплексное решение для малогабаритного городского электротранспорта"
543, "интеграционная программная платформа обмена достоверной информацией между распределёнными информационными системами на основе блокчейн"
544, "чистой утилизации твердых бытовых и промышленных отходов методом низкотемпературного каталитического пиролиза с получением углеродсодержащих сорбентов и топлив"
545, "комплекс по устранению антропогенных загрязнений водных ресурсов планеты"
546, "создание гидравлической теплогенерирующей установки с использованием струйного гидравлического теплогенератора"
547, "охлаждающего технологического средства"
548, "поражения опорно"
549, "технология добычи безводной нефти"
550, "биосинхронизации лазерного воздействия"
551, "применения подземных насосов"
552, "автоматизации гелиотеплиц"
553, "контроль и управление температурой помещения с помощью смс сообщений"
554, "модифицированного углеродными нанокомпонентами"
555, "плетения и композитного профиля"
556, "анализом"
557, "кресло-коляска для лиц с овз"
558, "двигательного аппарата трилеза"
559, "твердотопливная ракета-носитель для выведения на орбиту"
560, "тонус"
561, "активные точки"
562, "поколения"
563, "био вегетариев"
564, "нанотрубки галлуазит"
565, "извлечение и применение"
566, "умная полка"
567, "smart island"
568, "устройство"
569, "ifarm"
570, "получение витамина к3"
571, "сейсмическое зондирование нефтенасыщенности"
572, "микроспутников"
573, "тренажер кузнецова"
574, "сити-ферма"
575, "mitec"
576, "информационные технологии"
577, "приборы и аппаратные комплексы"
578, "современные материалы и технологии"
579, "разработка электронно"
580, "разработка изделия"
581, "разработка стабилизирующей целлюлозно"
582, "медицина будущего"
583, "разработка автономной системы электропитания"
584, "создания"
585, "разработка системы учета деятельности организаций"
586, "разработка интенсивной технологии инкубации икры и подращивания мальков осетровых рыб"
587, "разработка инновационной технологии производства профилированных прессованных изделий из отходов лесного хозяйства и деревоперерабатывающей промышленности"
588, "разработка мобильной системы для оперативного диагностирования головного мозга"
589, "разработка набора реагентов для повышения эффективности трансплантации волос"
590, "лабтех - разработка высокопроизводительных методов анализа в пищевой аналитике"
591, "разработка экспериментального образца интерферометрического преобразователя линейного перемещения с дискретностью"
592, "биотехнологии"
593, "разработка инновационного ресурсосберегающего оборудования для обработки зерна с целью повышения безопасности и качества получаемой продукции"
594, "разработка диагностического комплекса для оценки риска развития нейродегенеративных заболеваний на основе измерения концентрации лактоферрина в слюне"
595, "разработка аппарата для снижения активности и токсичности широкого спектра патогенных грибов и простейших микроорганизмов в организме"
596, "исследование и разработка платформы для автоматизированной микросегментации клиентской базы с автоматическим формированием рекомендаций для отделов маркетинга и аналитиков"
597, "работка и изготовление опытного образца станка"
598, "создание автоматизированной системы предрейсового медицинского осмотра водителей"
599, "противоопухолевого препарата на основе химерного рекомбинантного белка"
600, "многотопливная электротеплогенерирующая установка на основе двигателя стирлинга"
601, "деревообработки станок"
602, "причин и классификации покупателей на основе нейросетевых и эволюционных алгоритмов"
603, "изготовление коммерческой версии станка для предложения на международной выставке"
604, "изготовление высокочастотного микрочипового эрбиевого лазера"
605, "двухпильный раскроечный станок"
606, "система независимого контроля качества для эмбриологических лабораторий и клиник"
607, "система прогнозирования повторных покупок"
608, "автоматизация учебного процесса в спортивных школах"
609, "автоматизация составления сопоставимых местных шкал пожарной опасности в лесу"
610, "внедрение методов искусственного интеллекта в управление бизнес-процессами в торговле"
611, "встроенными сегментами монокристаллических кремниевых модулей"
612, "осуществляющих обеспечение населения техническими средствами реабилитации по государственным контрактам с фсс"
613, "солнечных батарей"
614, "излучателя"
615, "декоративной облицовочной плитки"
616, "бытового устройства предотвращения пожаров и негативных последствий аварий систем"
617, "бумажной добавки для улучшения прочностных характеристик"
618, "испытанием на производстве"
619, "поиска"
620, "тестирование и производство современного отечественного комплексного ингибитора солеотложений"
621, "сигнализирующие об опасном внешнем воздействии"
622, "редкоземельно"
623, "сдюсшор"
624, "нм и скоростью слежения за объектом"
625, "распила массива"
626, "теле2мед"
627, "аппаратный комплекс для автоматизации цветочного бизнеса"
628, "мастичных асфальтобетонных смесей"
629, "генерации и выработки электрической энергии"
630, "фок"
631, "местах"
632, "датчики"
633, "нефтепроводы"
634, "автономный робот торгового зала"
635, "электровакуумные аэростат"
636, "аэролёт и дирижабль"
637, "cистемы прикорневого орошения"
638, "сико"
639, "дсп"
640, "мдф"
641, "алюминиевых боратах"
642, "woodex"
643, "железобетонные винтовые сваи"
644, "софинансирование юридических услуг"
645, "энергосберегающее оборудование для нефтедобычи"
646, "жизнедеятельности"
647, "электроснабжения"
648, "умный светофор"
649, "образовательная платформа"
650, "экстракорпоральное оплодотворение"
651, "декспа"
652, "информационные технологии"
653, "современные материалы и технологии"
654, "приборы и аппаратные комплексы"
655, "разработка и проектирование"
656, "разработка технологии создания диэлектрических сепараторов и электродов для электролитических конденсаторов"
657, "разработка технологии изготовления брикетного топлива из отходов угольного производства"
658, "разработка высокоэффективных мембранно"
659, "разработка программного комплекса"
660, "разработка базисной конфигурации"
661, "разработка конструкции и технологии изготовления наружной стены жилого здания"
662, "разработка и создание технологии и оборудования для получения наноструктурных защитных и упрочняющих покрытий"
663, "разработка технологии получения наномодифицированных высокотеплостойких полиимидных термопластов из отечественных мономеров"
664, "разработка технологии извлечения диоксида кремния и оксида алюминия из золошлаковых отходов угольных электростанций"
665, "разработка информационной системы обмена персональных"
666, "разработка модифицированных строительных материалов на основе бентонитовой глины"
667, "биотехнологии"
668, "разработка промышленных технологий получения функциональных материалов на основе наноразмерных соединений кремния и организация"
669, "разработка программного обеспечения для обработки результатов ngs-секвенирования пулов днк-аптамеров"
670, "создание веб"
671, "разработка интумесцентных лакокрасочных композиций с улучшенными характеристиками за счет применения фуллеренов и теплоизолирующих микрочастиц"
672, "создание торгового автомата"
673, "медицина будущего"
674, "переработки органических отходов полигонов тбо и рекультивации"
675, "аналитической телемедицинской системы динамического управления персональным здоровьем и ургентными состояниями на основе интеграции межличностных мобильных приложений и телесервисов динамического управления здоровьем и ургентными состояниями"
676, "фунгицидными свойствами путем глубокой переработки отходов лесозаготовки лиственницы даурской"
677, "выращивания и переработки сахарной свеклы"
678, "создание универсальной программной платформы для построения системы управления учётными записями и правами доступа пользователей в типовых конфигурациях"
679, "ориентированной мультисервисной"
680, "бытовое оборудование"
681, "роботизированная система обработки"
682, "применения связующих веществ"
683, "мобильная пожарная установка"
684, "получение высокоэффективных регуляторов роста"
685, "малая когенерационная установка кропат"
686, "навесное оборудование для разрушения наледи на дорожных покрытиях"
687, "способствующего повышению эффективности взаимодействия участников и развитию отрасли"
688, "подборщика обеспечивающего равномерное распределение сена в целях сокращения трудозатрат и увеличения эффективности процесса кормозаготовки"
689, "безмоторное транспортное средство с обращенным принципом работы тела"
690, "аналитического сервиса для рынка семеноводства"
691, "эминекст"
692, "лазерного сканирования местности для бвс"
693, "электродных блоков с наноуглеродными добавками для топливных элементов"
694, "биоларикс"
695, "гостиницами и федеральной миграционной службой по защищенному каналу"
696, "жарящего во фритюре формованные хлебобулочные изделия"
697, "анализ правописания якутского текста с помощью нейросетей"
698, "академической гребле"
699, "экстракор"
700, "водородный заправочный комплекс в блочно"
701, "модульном исполнении"
702, "работающих под управлением"
703, "монолитного домостроения"
704, "промышленный банк"
705, "очистки и нарезки плодоовощного сырья"
706, "генератор холодной плазмы с автономным электропитанием"
707, "виртуальная лаборатория"
708, "фундаментальной и прикладной химии"
709, "пуллер"
710, "производство микробиологического препарата"
711, "инкубатор бизнес-процессов"
712, "ионисторов и аккумуляторов"
713, "шерпа"
714, "спусковое устройство"
715, "бюджетный воздушный мотоцикл"
716, "зонтолёт"
717, "автомобильный бортовой компьютер secundo"
718, "фасет"
719, "образовательная платформа ligrogame"
720, "энергия"
721, "вода"
722, "здоровья"
723, "предприятие"
724, "приборы и аппаратные комплексы"
725, "информационные технологии"
726, "современные материалы и технологии"
727, "разработка линейки"
728, "разработка системы видеонаблюдения"
729, "разработка модульной системы"
730, "медицина будущего"
731, "разработка программного комплекса для интерпретации"
732, "разработка пакетных присадок кластерного"
733, "разработка криптоконтейнера для обеспечения безопасности"
734, "разработка программного продукта по автоматизации создания и ведения процессов"
735, "разработка светодиодных излучателей для освещения растений"
736, "разработка пролонгированной лекарственной формы винпоцетина"
737, "путем внедрения технологии микроклонального размножения"
738, "разработка и создание термоэлектрических генераторов и холодильников в помещениях"
739, "разработка it-системы автоматизированного выявления дорожных дефектов"
740, "разработка облачного сервиса для архитектурного моделирования в системном инжиниринге и менеджменте"
741, "токопроводящие гибридные материалы"
742, "разработка формованных нагревательных элементов постоянной мощности последовательного сопротивления для применения"
743, "разработка проекта методологии проектирования микропроцессорных вычислительных систем и демонстрационного прототипа сапр"
744, "создания масштабируемых it-проектов любого уровня сложности"
745, "создание операционной системы высшего уровня"
746, "аппаратного комплекса нейроинтерфейса"
747, "аппаратного комплекса коррекции двигательного стереотипа"
748, "основе микроконтроллеров"
749, "создание инновационного брайлевского дисплея"
750, "контроля качества ремонта"
751, "повышения эффективности ремонта"
752, "нефтегазовой и химической промышленности"
753, "применением биологической обратной связи на основе технологий дополненной реальности и безмаркерного захвата движений"
754, "производства модифицированных нефтяных топлив"
755, "динамического разделения дисперсных систем"
756, "d принтер для печати зданий бетоном"
757, "облачное программное обеспечение для автоматизации рекрутинга и оценки персонала"
758, "организация цифрового производства и выведение на рынок готовых комплектов быстровозводимых"
759, "комплекты монтажных кронштейнов для компонентов поточного аналитического оборудования в нефтегазовой отрасли"
760, "энергоэффективных и низкобюджетных деревянных малоэтажных зданий из параметрических несущих строительных slid-connect-блоков"
761, "система сцилла"
762, "упроченных электровзрывными покрытиями"
763, "оптического пропускания и электропроводности для оптоэлектронных устройств"
764, "включающий дозатор автономный и устройство регулирования расхода рабочей"
765, "лечении в клинической практике"
766, "цветных сенсорных экранов и гибких тонкопленочных солнечных батарей"
767, "инновационный набор диагностики устойчивых штаммов туберкулеза"
768, "комплекс дозированного ввода химических растворов в трубопроводы"
769, "развитие семеноводства картофеля в орловской области"
770, "электромагнитного зондирования литосферы"
771, "умный дом"
772, "новое высокоэффективное средство защиты кованых изделий от коррозии"
773, "переключателей мощных электрических сетей"
774, "аэроионная технология в системах кондиционирования центров обработки"
775, "блиц-хаус"
776, "производство электроэрозионностойких контактов"
777, "матрица"
778, "сделок в сети internet"
779, "биоматериалов для реконструктивной хирургии уретры"
780, "оборудованных индивидуальным отоплением"
781, "xdr-tb strip-express"
782, "расплавов с повышенными адгезионными свойствами"
783, "разрядный широкополосный цифровой сейсмометр"
784, "велосиметр"
785, "индукционный анализатор кинематических параметров ходьбы"
786, "выращивании в условиях сибири"
787, "электроразведка"
788, "возможностью получения аналитических"
789, "фильтровальная установка"
790, "универсальная колесно"
791, "гусеничная платформа"
792, "бетонатор"
793, "фигур"
794, "виртуальных магазинах"
795, "blitz-house"
796, "винтовой двигатель"
797, "тележка-подъёмник для больных"
798, "покупки"
799, "процессами"
800, "биотехнологии"
801, "информационные технологии"
802, "приборы и аппаратные комплексы"
803, "современные материалы и технологии"
804, "разработка и создание многопользовательской"
805, "разработка технологии утилизации отходов с получением метанола"
806, "разработка утилитарных лазерно"
807, "разработка gsm-домофона"
808, "разработка авиационного двигателя"
809, "создания"
810, "разработка и создание медицинского аппаратно"
811, "разработка импортозамещающей краудтестинговой платформы"
812, "разработка многовекторного микробиологического биопрепарата"
813, "разработка биосенсора для определения нитратов"
814, "разработка трубопроводной арматуры из наноструктурированного материала на основе высокопроизводительной технологии гидравлического формообразования"
815, "разработка универсальной программной платформы для серверов"
816, "разработка открытой платформы для эффективного p2p взаимодействия"
817, "биотехнологии"
818, "разработка универсального многофункционального встраиваемого мультимедиа устройства для автомобилей"
819, "разработка портативного пневматического устройства для запуска спортивных снарядов по патенту рф"
820, "медицина будущего"
821, "разработка учебных программных модулей в области управления предприятием с применением элементов геймификации"
822, "разработка клеевых связующих на основе модифицированных эпоксидных смол для устройства систем внешнего армирования композиционными материалами и инъекционного усиления строительных конструкций"
823, "систем хранения"
824, "встраиваемых систем"
825, "разработка и производство средств автоматизации для машин литья под высоким давлением цветных сплавов с горизонтальной камерой прессования"
826, "оптических систем с удаленным"
827, "технологий ar"
828, "молочной железы и предстательной железы"
829, "создание ментальной и поведенческой карты"
830, "сельскохозяйственного производства"
831, "технологий advanced analytics"
832, "система автоматизированного проектирования и технологической подготовки армирования конструкций из композиционных материалов"
833, "изготовление и испытание шарошечного измельчителя органических отходов"
834, "гражданского и сельскохозяйственного назначения"
835, "устройство для переноски детей"
836, "устройство неинвазивного забора материала для диагностики открытых форм туберкулеза и контроля эффективности лечения"
837, "исследование пригодности золошлаковых отходов от сжигания бурых углей для получения теплоизоляционных волокнистых материалов и изделий"
838, "принтер с возможностью укладки арматуры"
839, "бесконтактные вентильные генераторы интегрированного возбуждения повышенной мощности транспортных средств и боевых машин"
840, "программного комплекса диагностики адаптационных возможностей организма"
841, "биологической обратной связи"
842, "vr"
843, "cam-системы генерации операций механической обработки для станков с числовым программным управлением"
844, "соболеводства"
845, "псб-нг"
846, "маркетинговых и социальных исследований"
847, "функциональные продукты питания для профилактики гормонозависимых опухолей"
848, "поиска информации с использованием машинного обучения и искусственного интеллекта"
849, "утепления зданий промышленного"
850, "излучения"
851, "актинофлорин"
852, "распространяющего горение пенополистирольного пенопласта"
853, "восход - биопрепарат для сельского хозяйства в условиях истощенных и обедненных почв"
854, "тадпол"
855, "промышленности"
856, "технология интерактивного мониторинга в учебном процессе"
857, "организация клеточного разведения соболей"
858, "республике саха"
859, "big data"
860, "проектирование"
861, "наружного и специального освещения"
862, "биотоплив"
863, "электромотором и солнечными панелями"
864, "многоканальность"
865, "инертное покрытие для пробоотборных цилиндров"
866, "домашний робот-помощник clapeyron"
867, "психофизиологический тренажерный комплекс sportstorm"
868, "велотрайк схемы"
869, "якутия"
870, "вездефон"
871, "москва сити эхпо"
872, "сервис"
873, "счета"
874, "гиромагнитный компас"
875, "платформа"
876, "flex"
877, "золар"
878, "приборы и аппаратные комплексы"
879, "информационные технологии"
880, "разработка технологии производства"
881, "современные материалы и технологии"
882, "разработка энергосберегающей технологии производства сборных железобетонных конструкций"
883, "создание электро"
884, "создание нейрогарнитуры"
885, "создания"
886, "медицина будущего"
887, "создание устройства беспроводной связи"
888, "разработка цифровой многомерной модели состояния гидроагрегата"
889, "разработка модели устройства для локальной обработки биологических тканей озоно"
890, "создание телеметрической трехкомпонентной системы сбора"
891, "разработка электронного помощника по физике для школьников"
892, "разработка промышленных роторных моторов внешнего сгорания"
893, "разработка устройства записи граммпластинок методом лазерной абляции"
894, "создание опытного образца информационной управляющей системы"
895, "система сквозного контроля технологического процесса производства железорудного сырья"
896, "обработки и хранения"
897, "организация серийного производства концентрированных заквасок на основе консорциума пробиотических микроорганизмов для производства функциональных кисломолочных биопродуктов"
898, "композиционная сенсорная система на основе полимер"
899, "создание прототипа автоматической автомобильной заправочной станции для заправки транспортных средств"
900, "сосудистой системы"
901, "биотехнологии"
902, "разработка замкнутого технологического процесса получения титановых порошков для аддитивных технологий с использованием субхлоридов"
903, "разработка сервиса удаленного мониторинга хронических неинфекционных заболеваний по модели телемедицины врач-пациент"
904, "создание оборудования для автоматизированного контроля качества и оценки пригодности взлётно"
905, "основе комплексов технического зрения"
906, "аппаратный комплекс для организации энергоэффективной беспроводной сети передачи"
907, "многофункциональный аппаратный комплекс с числовым программным управлением"
908, "строительстве временных зимних"
909, "система автоматического наведения спутниковой станции"
910, "продукции от фальсификации введением на допечатной стадии производства скрытой защитной информации"
911, "мобильной связи"
912, "диетических продуктов длительного хранения на основе компонентов молока и природных полисахаридов"
913, "позволяющий в автоматическом режиме"
914, "строительстве зимних аэродромов в условиях арктики и антарктики"
915, "специального и высшего образования"
916, "фз об обязательном страховании гражданской ответственности владельцев транспортных средств"
917, "платформа для разработчиков мобильных приложений"
918, "применения в сферах образования и промышленности"
919, "эффективная технология переработки бытовых и промышленных отходов плавкой в жидкой ванне в газлифтном режиме"
