2567, "карборундовые валики для очистки валенок"
2568, "электронной форме"
2569, "кассеты"
2570, "веревки"
2571, "шпагат и сети"
2572, "картины"
2573, "рисунки"
2574, "картона"
2575, "ламинария"
2576, "электрической изоляции"
2577, "чугуна"
2578, "встроенными интегральными схемами"
2579, "стекла"
2580, "печи и печные горелки"
2581, "листах"
2582, "пропитки"
2583, "витерит"
2584, "известняковые и известняк"
2585, "производства огнеупорных материалов"
2586, "кардон и свекла листовая"
2587, "картинки переводные"
2588, "декалькомания"
2589, "дальнейшей обработке"
2590, "руки"
2591, "незакрепленные"
2592, "каменноугольный кокс"
2593, "канифольные масла"
2594, "канифольный спирт"
2595, "канцелярский скотч"
2596, "каракульча выделанная"
2597, "караоке аппаратура"
2598, "мочевина"
2599, "карбид кремния"
2600, "карбиламины"
2601, "изоцианиды"
2602, "карбоксилатные каучуки"
2603, "карбоновая кислота"
2604, "изделия керамические"
2605, "керамические плитки"
2606, "керамические кубики"
2607, "керамические умывальники"
2608, "керамические знаки"
2609, "керамические блоки"
2610, "керамические ванны"
2611, "керамические водоотводы"
2612, "керамические глины"
2613, "керамические дефлекторы"
2614, "керамические изоляторы"
2615, "керамические магниты"
2616, "керамические мойки"
2617, "керамические писсуары"
2618, "керамические раковины"
2619, "керамические статуэтки"
2620, "керамические декоративные изделия"
2621, "керамические изделия лабораторного"
2622, "керамические изделия санитарно"
2623, "керамические изделия хозяйственные"
2624, "керамические строительные плитки"
2625, "керамические фитинги труб"
2626, "керамические контейнеры для транспортировки"
2627, "керамические сосуды для транспортировки"
2628, "керамические горшки цветочные"
2629, "керамические изоляционные трубопроводы"
2630, "керамические ручки для ножей"
2631, "керамические смывные бачки"
2632, "керамические увлажнители для радиаторов"
2633, "керамические фасадные плитки и ковры"
2634, "кислота ацетилсалициловая"
2635, "кислота аскорбиновая"
2636, "керамические глазурованные плитки для внутренней облицовки"
2637, "кислота глутаминовая"
2638, "кислота бромисто"
2639, "кислота адипиновая"
2640, "кислота азелаиновая"
2641, "кислота азотная"
2642, "кислота акриловая"
2643, "кислота ароматическая"
2644, "кислота бензойная"
2645, "кислота валериановая"
2646, "кислота винная"
2647, "кислота галловая"
2648, "керамические детали для дымоходов и вытяжных труб"
2649, "изделия из полимеров"
2650, "кирпич строительный"
2651, "кислота борная природная"
2652, "кирпич шлаковый"
2653, "каучуки изобутиленизопреновые"
2654, "каучуки бутадиеновые"
2655, "каучуки бутадиеннитрильные"
2656, "каучуки изопреновые"
2657, "каучуки карбоксилатные"
2658, "каучуки хлоропреновые"
2659, "каучуки элементоорганические"
2660, "каучуки этиленпропилендиеновые"
2661, "кирпич силикатный"
2662, "кирпич диатомитовый"
2663, "кирпич пенодиатомитовый"
2664, "кирпич трепеловый"
2665, "изделия из натуральной кожи"
2666, "изделия круглые деревянные"
2667, "изделия для мозаичных работ"
2668, "каучуки на основе изоолефинов"
2669, "катушки для ниток"
2670, "катушки зажигания"
2671, "катушки индуктивности"
2672, "катушки ода"
2673, "катушки рыболовные"
2674, "керамический неогнеупорный строительный кирпич"
2675, "кирпич керамический неогнеупорный строительный"
2676, "изделия для вывесок и окон магазинов"
2677, "катушки из бумаги и картона"
2678, "каучуки синтетические в первичных формах"
2679, "сырье для производства лекарственных средств"
2680, "кирпич и камни строительные из трепелов и диатомитов"
2681, "облицовочные плитки"
2682, "керамическое сырье"
2683, "катушки деревянные для проволоки и проводов малых сечений"
2684, "таблеток"
2685, "готовых форм для употребления"
2686, "животными"
2687, "керамическая лабораторная посуда"
2688, "катаные стальные трубы"
2689, "сочетаний кожи"
2690, "посуда столовая"
2691, "кассы-автоматы и автоматы чекопечатающие"
2692, "керамическая изолирующая арматура для электроаппаратуры"
2693, "катанка из алюминия"
2694, "каучук натуральный"
2695, "катанка стальная"
2696, "катаные колеса"
2697, "кварц пьезоэлектрический"
2698, "кисели на основе молока"
2699, "каучуковый натуральный латекс"
2700, "кипятильники непрерывного действия"
2701, "кипятильники погружные электрические"
2702, "листов пластмассы"
2703, "текстильных материалов"
2704, "ранцы школьные"
2705, "портфели"
2706, "препаратами"
2707, "вулканизированных волокон"
2708, "содержащие радиоактивные элементы"
2709, "керамики"
2710, "фаянса"
2711, "цемента"
2712, "бутадиенпипериленовые"
2713, "молочных продуктов и сливок"
2714, "фракции нерафинированные"
2715, "кейсы для деловых бумаг"
2716, "иглы"
2717, "канюли"
2718, "изотопы"
2719, "неподвулканизованный"
2720, "бетона"
2721, "бутадиенпропиленовые"
2722, "бромид водорода"
2723, "комбинации"
2724, "транспортирования"
2725, "касторовое масло"
2726, "технического назначения"
2727, "подвергнутые химической модификации"
2728, "каустическая сода"
2729, "гидроксид натрия"
2730, "катетеры"
2731, "шприцы"
2732, "искусственного камня"
2733, "соединения"
2734, "алюминиевых сплавов"
2735, "скс"
2736, "фарфора"
2737, "литого стекла"
2738, "унитазы"
2739, "чаши"
2740, "скмс"
2741, "сельском хозяйстве"
2742, "упаковывания товаров"
2743, "кинопроекторы"
2744, "киносъемочная аппаратура"
2745, "катера судовые буксирные"
2746, "каустический магнезитовый порошок"
2747, "кетчуп и соусы томатные"
2748, "инструменты"
2749, "бутилкаучуки"
2750, "каминов и печей"
2751, "кирпичи огнеупорные"
2752, "кисломолочные продукты"
2753, "кислота салициловая"
2754, "кислота миндальная"
2755, "фенилгликолевая кислота"
2756, "кислота фенилгликолевая"
2757, "кислота циклановая"
2758, "кислота цикленовая"
2759, "кислота циклоалкановая"
2760, "кислота циклоалкеновая"
2761, "кислота себациновая"
2762, "кислота цианисто"
2763, "кислота плавиковая"
2764, "кислота сорбиновая"
2765, "кислота дезоксихолевая"
2766, "кислота дихлоруксусная"
2767, "кислота жирная"
2768, "кислота карбоновая"
2769, "кислота лауриновая"
2770, "кислота лимонная"
2771, "кислота линолевая"
2772, "кислота линоленовая"
2773, "кислота малеиновая"
2774, "кислота малоновая"
2775, "кислота масляная"
2776, "кислота метакриловая"
2777, "кислота молочная"
2778, "кислота монохлоруксусная"
2779, "кислота муравьиная"
2780, "кислота нуклеиновая"
2781, "кислота олеиновая"
2782, "кислота ортофталевая"
2783, "кислота пальмитиновая"
2784, "кислота пропионовая"
2785, "кислота серная"
2786, "кислота смоляная"
2787, "кислота соляная"
2788, "кислота стеариновая"
2789, "кислота терефталевая"
2790, "кислота трихлоруксусная"
2791, "кислота уксусная"
2792, "кислота ундециловая"
2793, "кислота фенилуксусная"
2794, "кислота фосфорная"
2795, "кислота фталевая"
2796, "кислота фумаровая"
2797, "кислота холевая"
2798, "кислота циклотерпеновая"
2799, "кислота щавелевая"
2800, "кислота яблочная"
2801, "кислота янтарная"
2802, "кожаные изделия"
2803, "клеи на основе смол"
2804, "клеи на основе резины"
2805, "клапаны оборудования тормозного автотранспортных средств"
2806, "клапаны для раковин"
2807, "клапаны редукционные"
2808, "клеи на основе природных"
2809, "клапаны гидравлические"
2810, "клапаны пневматические"
2811, "клеи на основе полимеризационных смол"
2812, "клапаны управления процессом"
2813, "кожаные ремни"
2814, "кожа лаковая"
2815, "клапаны оборудования тормозного подвижного состава железных"
2816, "сырье для производства лекарственных средств"
2817, "кнопки управления"
2818, "кожаные спортивные перчатки"
2819, "кожа дубленая"
2820, "ключи замков"
2821, "кожа металлизированная"
2822, "ковры и ковровые изделия"
2823, "ключи гаечные автоматические"
2824, "кожаные головные уборы"
2825, "кожа композиционная на основе натуральной кожи"
2826, "книжки записные"
2827, "клеи и загустители растительного происхождения"
2828, "клапанов оборудования тормозного подвижного состава железных"
2829, "кожа из шкур животных"
2830, "книжки электронные записные"
2831, "кожаные с меховой подкладкой и текстильные перчатки"
2832, "модифицированных смол"
2833, "инулина"
2834, "кожевенное сырье промышленное"
2835, "коврики из растительных материалов для плетения"
2836, "книжки чековые"
2837, "ковши для металлургического производства"
2838, "ключи для крепления резьбовых соединений"
2839, "кнопки канцелярские"
2840, "книги печатные"
2841, "кисточки и помпоны"
2842, "кисточки для письма"
2843, "кисточки косметические"
2844, "клеемазальные машины"
2845, "книговставочные машины"
2846, "ковочные машины"
2847, "кисти малярные"
2848, "кисти технические"
2849, "кисти художественные"
2850, "кишечное сырье и мочевые пузыри"
2851, "кнопочные посты управления"
2852, "книги бухгалтерские из бумаги"
2853, "коврики напольные из резины"
2854, "цианид водорода"
2855, "книги в электронной форме на дисках"
2856, "клубнеплоды с высоким содержанием крахмала"
2857, "фторид водорода"
2858, "кислотные масла"
2859, "клубнеплоды овощные"
2860, "кислотные красители"
2861, "кожаная обувь"
2862, "ковры меховые"
2863, "животного происхождения"
2864, "кожаная одежда"
2865, "кислоты неорганические"
2866, "кислоты сульфоазотные"
2867, "китовый жир"
2868, "китовый ус"
2869, "высокое содержание крахмала"
2870, "грейферы и захваты для подъемных кранов"
2871, "ковриков резиновых"
2872, "клеммы раздельного и нераздельного рельсового скрепления железнодорожного пути"
2873, "унитазов"
2874, "лентах"
2875, "акции"
2876, "моек"
2877, "биде"
2878, "станции"
2879, "раствора"
2880, "физических носителях"
2881, "кожевенных волокон"
2882, "застежки-защелки одежные"
2883, "готовых форм для наружного применения"
2884, "картофеля"
2885, "процесса рафинирования"
2886, "воротяжки"
2887, "патроны"
2888, "банкноты"
2889, "аппараты"
2890, "черпаки"
2891, "замки"
2892, "отводки"
2893, "волосяного покрова"
2894, "пояса"
2895, "экскаваторов"
2896, "компьютерная техника"
2897, "получаемых поликонденсацией"
2898, "соли и сложные эфиры"
2899, "блоки электромагнитные"
2900, "портупеи и патронташи"
2901, "кислотоупорные и термокислотоупорные керамические плитки"
2902, "клубнелуковицы"
2903, "корневища цветов"
2904, "кобальт необработанный"
2905, "первичных формах"
2906, "клещи"
2907, "кантователи"
2908, "картона"
2909, "каучука"
2910, "файлов для загрузки"
2911, "ценных бумаг"
2912, "колеса для детских колясок"
2913, "кокс доменный"
2914, "кокс из торфа"
2915, "кокс нефтяной"
2916, "кокс пековый"
2917, "колеса водяные"
2918, "колеса зубчатые"
2919, "колеса катаные"
2920, "колеса цельнокатаные"
2921, "кокс из бурого угля"
2922, "кокс из каменного угля"
2923, "разгрузочного оборудования"
2924, "переплетного оборудования"
2925, "печатного оборудования"
2926, "кокс литейный сухой"
2927, "колеса для цепных передач"
2928, "коляски инвалидные"
2929, "коляски детские"
2930, "коляски для кукол"
2931, "коляски мотоциклетные"
2932, "машин и аппаратов для фильтрации"
2933, "отходы производства металлов"
2934, "изделия из недрагоценных металлов"
2935, "принадлежности ткацких станков и прядильных машин"
2936, "сушеная"
2937, "колбы стеклянные для сосудов дьюара"
2938, "колбы стеклянные открытые"
2939, "кожура фруктов"
2940, "колчедан серный необожженный"
2941, "колбасные изделия"
2942, "козлятина соленая"
2943, "комбинированные устройства"
2944, "комбинированные приборы"
2945, "инвалидных колясок"
2946, "колчедан медный"
2947, "комбинированные горелки"
2948, "холодильного и морозильного оборудования и тепловых насосов"
2949, "колпачки и крышки корончатые из недрагоценных металлов"
2950, "принадлежности станков для обработки дерева"
2951, "боевых самоходных бронированных машин"
2952, "кожура цитрусовых свежая"
2953, "комплексы медицинские на шасси транспортных средств"
2954, "оборудования для добычи полезных ископаемых подземным и открытым способами и строительства"
2955, "кранов и клапанов"
2956, "вакуумных сосудов"
2957, "необожженные пириты"
2958, "железнодорожных локомотивов"
2959, "космических аппаратов"
2960, "козлятина парная"
2961, "колготы трикотажные"
2962, "крови животных"
2963, "прицепов и полуприцепов"
2964, "колбасные хлебы"
2965, "козы дикие"
2966, "козы живые"
2967, "комбайны зерноуборочные"
2968, "комбайны проходческие"
2969, "текстильного и швейного производства и обработки кож"
2970, "магистральных тепловозов и электровозов"
2971, "маневровых и промышленных тепловозов"
2972, "ремонта железнодорожных путей"
2973, "прицепов боковых мотоциклетных"
2974, "отходы какао-бобов"
2975, "колпачки полимерные укупорочные"
2976, "кольца резиновые уплотнительные"
2977, "кожи животных сырые"
2978, "изделий для детей младшего возраста"
2979, "эскалаторов"
2980, "подъемников"
2981, "пробки"
2982, "предназначенных для технического обслуживания"
2983, "камня"
2984, "лифтов"
2985, "погрузчиков"
2986, "тягачей"
2987, "охлажденная"
2988, "лебедок"
2989, "талей"
2990, "кабестанов"
2991, "домашних и диких коз"
2992, "пищевая продукция из мяса"
2993, "электрических ламп"
2994, "движущихся пешеходных дорожек"
2995, "эбонита"
2996, "твердой резины"
2997, "субпродуктов"
2998, "лучевых трубок"
2999, "шламы"
3000, "коктейли на основе молока"
3001, "молочных продуктов и сливок"
3002, "грузоподъемного"
3003, "фракции нерафинированные"
3004, "очистки жидкостей"
3005, "комбинезоны с нагрудниками и лямками тканевые"
3006, "нитраты целлюлозы"
3007, "козырьки и ремни подбородочные для головных уборов"
3008, "колодки сапожные и растяжки для обуви деревянные"
3009, "коммерческие и азартные игры с электронным дисплеем"
3010, "коммуникационная аппаратура передающая с приемными устройствами"
3011, "конвейеров"
3012, "плиты"
3013, "формы"
3014, "шпераки"
3015, "шлаки"
3016, "петельки"
3017, "двухколесных"
3018, "состоящие из микрофона и громкоговорителя"
3019, "первичных формах"
3020, "кокосовое масло"
3021, "козлов и козлят"
3022, "подвергнутые химической модификации"
3023, "коконы шелкопряда"
3024, "пригодные для разматывания"
3025, "коксовый искусственный горючий газ"
3026, "колесные тракторы для сельского хозяйства"
3027, "коллодии"
3028, "наковальни"
3029, "газов"
3030, "установки"
3031, "системы"
3032, "растений засахаренные"
3033, "рассоле"
3034, "велосипедов"
3035, "лигнита"
3036, "катушек индуктивности"
3037, "твердых материалов"
3038, "подвижного состава"
3039, "колесики мебельные с арматурой"
3040, "компасы для определения направления"
3041, "колонковые электросверла"
3042, "двигателя"
3043, "коки"
3044, "сублимационной сушки"
3045, "колечки"
3046, "арматуры"
3047, "принадлежностей"
3048, "ступицы"
3049, "детали"
3050, "коммуникационное оборудование"
3051, "вагонов"
3052, "генераторов"
3053, "трансформаторов"
3054, "козлик меховой"
3055, "кокосовые орехи"
3056, "коллекции музейные"
3057, "колонны железобетонные"
3058, "колосниковые решетки"
3059, "кольраби кормовая"
3060, "колья расщепленные"
3061, "колючая проволока"
3062, "командоаппараты"
3063, "контроллеры"
3064, "коммутаторы элементные"
3065, "комплексоны"
3066, "комплексонаты"
3067, "коловороты"
3068, "комбикорма"
3069, "компенсаторы"
3070, "консервы мясные"
3071, "консервы фруктовые"
3072, "консервы фруктово"
3073, "консервы из морепродуктов"
3074, "консервы мясорастительные"
3075, "консервы рыбные"
3076, "конструкции строительные из металлов"
3077, "конструкции плавучие"
3078, "конструкции сборные деревянные строительные"
3079, "конструкции фундаментов сборные железобетонные"
3080, "консервы для домашних животных"
3081, "консервы для сельскохозяйственных животных"
3082, "конструкции деревянные клееные"
3083, "консервы молочные сухие"
3084, "конструкции каркаса зданий и сооружений сборные железобетонные"
3085, "комплекты санитарно"
3086, "конструкции из асбестоцементных листов"
3087, "конструкции и детали инженерных сооружений"
3088, "перегородок сборные железобетонные"
3089, "здания сборные деревянные"
3090, "карбидов металлов"
3091, "комплекты бочковые и бочки"
3092, "комплектующие электродвигателей"
3093, "комплекты проводов системы зажигания"
3094, "электрических машин и оборудования для горячего осаждения металлов"
3095, "конструкции верхнего строения пути узкой колеи"
3096, "комплекты электрической аппаратуры коммутации"
3097, "комплекты деталей деревянных ящиков"
3098, "контейнеры из полимеров"
3099, "концентрат апатитовый"
3100, "концентрат вермикулитовый"
3101, "компрессоры для холодильного оборудования"
3102, "контррельсы из черных металлов"
3103, "конвекторы отопительные из металлов"
3104, "компьютерные звуковые карты"
3105, "конвейерные ленты текстильные"
3106, "конвейерные ленты прорезиненные"
3107, "конвейерные резинотканевые ленты"
3108, "комплекты тканей и пряжи для изготовления пледов"
3109, "электрических преобразователей"
3110, "конвейеры непрерывного действия для подземных работ"
3111, "детского питания"
3112, "кондиционеры для транспортных средств"
3113, "мясосодержащие"
3114, "кондиционеры автомобильные"
3115, "кондиционеры бытовые"
3116, "концентрат бурого угля"
3117, "компьютерные видеокарты"
3118, "контейнеры для перевозки грузов"
3119, "контейнеры керамические для транспортировки"
3120, "конфеты шоколадные"
3121, "контакторы электромагнитные"
3122, "кондитерские изделия мучные"
3123, "кондитерские сахаристые изделия"
3124, "компьютерные томографы"
3125, "кондитерские жиры"
3126, "конвейеров непрерывного действия для подземных работ"
3127, "концентрат белковый метанового брожения"
3128, "детского и диетического питания"
3129, "конденсат газовый нестабильный"
3130, "конденсат газовый стабильный"
3131, "электрических машин и оборудования для пайки мягким и твердым припоем и сварки"
3132, "контейнеры и сейфы упрочненные металлические бронированные"
3133, "животных семейства лошадиных парные"
3134, "глазированные помадой"
3135, "молочной глазурью"
3136, "конина и мясо"
3137, "узлы и детали"
3138, "конина соленая"
3139, "конструкторские наборы"
3140, "наборы зажимов"
3141, "технических изделий"
3142, "компрессоров тормозных"
3143, "конопляное масло"
3144, "консервированные грибы"
3145, "контактные зажимы"
3146, "контакторы электропневматические"
3147, "компьютеры портативные"
3148, "компоты фруктовые"
3149, "конденсаторы электрические"
3150, "конопляное семя"
3151, "контактные линзы"
3152, "конопля-семена"
3153, "конопля-солома"
3154, "компрессоры воздушные передвижные на колесных шасси"
3155, "сахарной и жировой глазурью"
3156, "водных транспортных средствах"
3157, "сушеные и замороженные фрукты"
3158, "компоненты электронные и платы"
3159, "сигнальная аппаратура для автоматической защиты агрегатов от опасных вибраций"
3160, "гэс"
3161, "мостов"
3162, "силосов и градирен"
3163, "каналов и открытых водоводов"
3164, "путевое оборудование"
3165, "охлажденные"
3166, "овощные"
3167, "применяемые в радиологических медицинских исследованиях"
3168, "совмещающие функции мобильного телефонного аппарата"
3169, "морской капусты"
3170, "контрастные вещества"
3171, "фракции нерафинированные"
3172, "предназначенные для хранения денег и документов"
3173, "сушеная"
3174, "композиционная кожа на основе натуральной кожи"
3175, "рассоле"
3176, "копченая"
3177, "вентиляторов"
3178, "гобеленов"
3179, "измерительные и автоматические регулирующие приборы"
3180, "насосов"
3181, "вытяжных шкафов"
3182, "подвергнутые химической модификации"
3183, "конические и цилиндрические валы-шестерни"
3184, "конденсатоотводчики жесткого"
3185, "печени трески"
3186, "паросиловых установок"
3187, "игрушки для конструирования"
3188, "лигнита"
3189, "кассовые аппараты и машины"
3190, "молокосодержащие сгущенные"
3191, "композиции эфирных масел"
3192, "конвертеры для металлургического производства"
3193, "консервные банки вместимостью"
3194, "контрацептивные средства химические"
3195, "конверты"
3196, "письма-секретки"
3197, "сублимационной сушки"
3198, "овощи"
3199, "разметочный инструмент"
3200, "конные хода"
3201, "конопляная треста"
3202, "конские желуди"
3203, "композиционный цемент"
3204, "компрессорные масла"
3205, "конверторный доломит"
3206, "конденсационные горшки"
3207, "принадлежности"
3208, "конфискаты"
3209, "конфитюры"
3210, "компост"
3211, "концентраты кормовые"
3212, "концентраты белковые"
3213, "концентраты на основе"
3214, "концентраты хромовые"
3215, "концентраты алюминиевые"
3216, "концентраты баритовые"
3217, "концентраты бериллиевые"
3218, "концентраты ванадиевые"
3219, "концентраты висмутовые"
3220, "концентраты вольфрамовые"
3221, "концентраты германиевые"
3222, "концентраты золотосодержащие"
3223, "концентраты кобальтовые"
3224, "концентраты лопаритовые"
3225, "концентраты марганцевые"
3226, "концентраты медные"
3227, "концентраты молибденовые"
3228, "концентраты нефелиновые"
3229, "концентраты никелевые"
3230, "концентраты ниобиевые"
3231, "концентраты оловянные"
3232, "концентраты свинцовые"
3233, "концентраты серебряные"
3234, "концентраты стронцианитовые"
3235, "концентраты стронция"
3236, "концентраты сурьмяные"
3237, "концентраты танталовые"
3238, "концентраты теллуровые"
3239, "концентраты титановые"
3240, "концентраты ториевые"
3241, "концентраты урановые"
3242, "концентраты цинковые"
3243, "концентраты циркониевые"
3244, "кормовые концентраты и смеси кормовые"
3245, "концентраты цветных металлов"
3246, "концентраты редкоземельных металлов"
3247, "концентраты эфирных масел"
3248, "концентраты металлов платиновой группы"
3249, "корнеплоды кормовые"
3250, "кормовые культуры"
3251, "кормовые антибиотики"
3252, "кормовые дробилки"
3253, "кормовые дрожжи"
3254, "кормовые кабачки"
3255, "кормовые рыбопродукты"
3256, "кормовая мука костная"
3257, "корнеклубнеплодные культуры кормовые"
3258, "кормовая мука кровяная"
3259, "кормовая мука рыбная"
3260, "котлы паровые и котлы паропроизводящие"
3261, "котлы-парообразователи"
3262, "кормовая капуста"
3263, "кормовая кукуруза"
3264, "кормовые продукты крахмалопаточного производства"
3265, "кормовая свекла - семена"
3266, "котлы варочные неэлектрические"
3267, "котлы варочные электрические"
3268, "костная мука"
3269, "концентрат калийно"
3270, "концентрат датолитовый"
3271, "концентрат железорудный"
3272, "концентрат целестиновый"
3273, "котлы стационарные пищеварочные"
3274, "корма из рыбы"
3275, "котлы водогрейные центрального отопления для производства горячей воды"
3276, "кормовая мука тонкого и грубого помола и гранулы из мяса"
3277, "корма сухие рыбные"
3278, "корма мясокостные сухие"
3279, "коробки упаковочные из бумаги"
3280, "коробки для картотек из бумаги"
3281, "концентрат сывороточных белков"
3282, "драгоценных металлов"
3283, "кофе жареный"
3284, "корабли космические"
3285, "пластмассовые изделия"
3286, "костюмы купальные"
3287, "костюмы лыжные"
3288, "костюмы спортивные"
3289, "корма готовые для сельскохозяйственных животных"
3290, "коробки и пороги деревянные для дверей"
3291, "концентрат флотационный для двойного суперфосфата"
3292, "мяса китов"
3293, "низкого давления"
3294, "инулина"
3295, "картона"
3296, "корнеплоды овощные"
3297, "военные корабли"
3298, "коробки передач и переключатели скоростей"
3299, "копировальная бумага в рулонах"
3300, "котельное оборудование"
3301, "коробочная бумага"
3302, "корм зеленый"
3303, "кормовой арбуз"
3304, "костыли"
3305, "корпуса подшипников"
3306, "котлов водогрейных центрального отопления для производства горячей воды"
3307, "корм готовый для домашних животных"
3308, "кофе натуральный в сырых зернах"
3309, "корпуса и рукоятки инструментов деревянные"
3310, "сахарную свеклу на корм"
3311, "коньки и коньки роликовые"
3312, "кормовой рыбной муки"
3313, "корзиночные и плетеные изделия"
3314, "корнеплоды столовые с высоким содержанием крахмала"
3315, "кофейная шелуха и оболочки зерен кофе"
3316, "сочетаний кожи"
3317, "коньячные напитки и спирты коньячные"
3318, "комбинезоны для детей"
3319, "ракеты-носители и соответствующее оборудование"
3320, "космические аппараты"
3321, "кора пробковая"
3322, "корни женьшеня"
3323, "корни солодки"
3324, "корунд искусственный"
3325, "корунд природный"
3326, "косметические кисточки"
3327, "косметические средства"
3328, "кость пищевая"
3329, "кость слоновая"
3330, "кормовое мясо китов и морского зверя"
3331, "копры и копровое оборудование для свайных работ"
3332, "косметички из натуральной кожи"
3333, "высокое содержание крахмала"
3334, "детей младшего возраста"
3335, "копченое мясо и субпродукты"
3336, "кора деревьев и кустарников"
3337, "листов пластмассы"
3338, "текстильных материалов"
3339, "спортивных площадок"
3340, "вулканизированных волокон"
3341, "материалы"
3342, "парков"
3343, "сушеные"
3344, "корки бахчевых культур свежие"
3345, "кимоно"
3346, "устройства режущие для установки на тракторе"
3347, "персиков"
3348, "короба асбестоцементные прямоугольного сечения и муфты"
3349, "подвергнутые первичной обработке"
3350, "свинца"
3351, "спутники"
3352, "коньяки"
3353, "работающие с высокотемпературными органическими теплоносителями"
3354, "суда и лодки"
3355, "косточки и ядра абрикосов"
3356, "косилки для газонов"
3357, "цинка и олова"
3358, "корневища цветов"
3359, "клубнелуковицы"
3360, "нектаринов"
3361, "соленые"
3362, "широкой колеи"
3363, "распашонки"
3364, "детали"
3365, "однолетних и многолетних трав"
3366, "краны грузоподъемные"
3367, "краны козловые"
3368, "краны консольные"
3369, "краны машиниста"
3370, "краны плавучие"
3371, "краны портальные"
3372, "краны-штабелеры"
3373, "изделия из недрагоценных металлов"
3374, "крепежные изделия из металлов"
3375, "краны и клапаны шаровые"
3376, "краны на пневмоколесном ходу"
3377, "краны на гусеничном ходу"
3378, "краны на железнодорожном ходу"
3379, "краны мостовые электрические"
3380, "краны башенные строительные"
3381, "краны на специальном шасси"
3382, "красители кубовые"
3383, "кубовые красители"
3384, "красители дисперсные"
3385, "красители кислотные"
3386, "красители органические"
3387, "красители протравные"
3388, "красители прямые"
3389, "красители синтетические"
3390, "кулинарные изделия мясные"
3391, "кулинарные изделия из рыбы"
3392, "крышки корончатые из недрагоценных металлов"
3393, "краски строительные"
3394, "крупа кукурузная"
3395, "кукурузная крупа"
3396, "мелкие стеклянные изделия"
3397, "краски оформительские"
3398, "краски полиграфические"
3399, "краски стекловидные"
3400, "краски художественные"
3401, "крупа гречневая"
3402, "крупа перловая"
3403, "крупа ракушечная"
3404, "крупа рисовая"
3405, "крупа ячневая"
3406, "крепежные изделия для мебели и транспортных средств полимерные"
3407, "изделия для мозаичных работ из природного камня"
3408, "крафт-картон"
3409, "краны и клапаны оборудования тормозного подвижного состава железных"
3410, "крышки полимерные укупорочные"
3411, "крючки и петли для одежды и обуви из недрагоценных металлов"
3412, "охлажденные"
3413, "крепь шахтная из черных металлов"
3414, "краски для нанесения покрытий"
3415, "крышки и сиденья для унитазов полимерные"
3416, "кремнийорганические смолы в первичных формах"
3417, "кремнийорганические эластомеры в первичных формах"
3418, "краски на основе сложных полиэфиров"
3419, "кубики стеклянные"
3420, "крафт-бумага мелованная каолином"
3421, "кремнийорганические полимеры"
3422, "крепежные детали"
3423, "кремнийорганические жидкости"
3424, "кукуруза в початках"
3425, "кукуруза кормовая"
3426, "кровь животных"
3427, "кровельный картон"
3428, "крабы живые"
3429, "креветки живые"
3430, "крепировальные машины"
3431, "крупоотделительные машины"
